year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2019	14060	2	591	Saginaw Valley	8	1804438	Ortiz, Pablo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1804438	Jr	19	""	3	1	7	24	9	4	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	591	Saginaw Valley	15	1721305	Sockow, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1721305	Sr	18	""	""	1	1	11	2	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	591	Saginaw Valley	2	2043210	Pierson, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2043210	Fr	18	""	""	4	4	8	2	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	591	Saginaw Valley	10	1931594	Shaikly, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1931594	Sr	18	""	3	1	7	49	18	5	1	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	2	591	Saginaw Valley	9	1804430	Liadi, Azaad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1804430	Jr	18	""	9	4	22	75	29	5	""	8	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	2
2019	14060	2	591	Saginaw Valley	19	2043215	Calamita, Gabriello	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2043215	Fr	14	""	""	""	0	3	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	591	Saginaw Valley	17	2043214	Hepburn, Lachlan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2043214	Fr	14	""	""	""	0	3	""	3	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	591	Saginaw Valley	26	2043218	Parra Garzo, Unai	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2043218	Fr	10	""	""	""	0	2	""	1	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	591	Saginaw Valley	14	1931587	Rosen, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1931587	Sr	9	""	""	1	1	2	""	""	1	4	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	591	Saginaw Valley	23	1931597	Teatin, Alberto	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1931597	So	7	""	""	1	1	3	2	2	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	591	Saginaw Valley	22	2043217	Marshall, Owen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2043217	Fr	5	""	""	""	0	1	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	591	Saginaw Valley	0	1931539	Favero, Damon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1931539	Jr	2	""	""	""	0	""	""	""	""	""	""	2	1	190:04	1	0.474	1	0.500	1	1	""	""	0	""	""	""
2019	14060	2	608	Saint Leo	11	2029583	Niesigk, Elias	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2029583	N/A	16	""	6	4	16	28	14	5	""	5	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	2	608	Saint Leo	9	1903252	Hardy, Mathis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1903252	Jr	16	""	2	2	6	27	11	1	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	608	Saint Leo	7	1685055	Yanagisawa, Yuga	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1685055	Sr	16	""	1	""	2	7	1	1	""	2	""	""	""	""	0	""	""	""	""	""	""	1	1	1	""	""
2019	14060	2	608	Saint Leo	2	2029107	Nyman, Karl	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2029107	Fr	15	""	""	1	1	5	""	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	608	Saint Leo	22	1793744	Dickinson, Haydn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1793744	Sr	15	""	3	""	6	17	6	""	""	1	""	""	""	""	0	""	""	""	""	""	""	1	0	0	""	1
2019	14060	2	608	Saint Leo	8	2029668	Olive, Kentin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2029668	N/A	15	""	""	""	0	9	2	3	""	4	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	608	Saint Leo	14	1793779	Vagnone, Pietro	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1793779	Jr	15	""	""	""	0	6	1	""	""	4	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	608	Saint Leo	27	1947076	Constant, Hermon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1947076	So	14	""	2	1	5	30	11	2	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	608	Saint Leo	15	1833268	Moncayo, Carlos	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1833268	So	14	""	""	""	0	9	1	1	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	608	Saint Leo	16	2029558	Astill, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2029558	Fr	13	""	1	1	3	11	4	1	1	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	608	Saint Leo	29	1832361	Biendicho, Roberto	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1832361	Jr	12	""	""	""	0	10	4	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	608	Saint Leo	6	2029645	Bailey, Kevoy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2029645	Jr	12	""	""	""	0	3	2	1	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	608	Saint Leo	19	1685058	Tinari, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1685058	Sr	12	""	""	2	2	5	1	1	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	608	Saint Leo	17	1793746	Lewis, Maurice	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1793746	Jr	11	""	""	""	0	2	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	608	Saint Leo	1	1804487	Evans, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1804487	Jr	9	""	""	""	0	""	""	""	""	1	""	9	9	743:15	24	2.906	26	0.520	1	1	5	""	0	0	""	""
2019	14060	2	608	Saint Leo	31	1947084	Berenschot, Wessel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1947084	So	9	""	""	""	0	""	""	""	""	""	""	9	7	702:54	16	2.049	34	0.680	""	1	7	""	0	0	""	""
2019	14060	2	608	Saint Leo	12	2029592	Nixon, Noah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2029592	So	9	""	1	1	3	7	4	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	608	Saint Leo	28	2029560	Brzycki, Henry	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2029560	Jr	8	""	""	""	0	4	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	608	Saint Leo	30	1793750	Van de Velde, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1793750	Jr	6	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	608	Saint Leo	21	1833267	Campos, Guillaume	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1833267	Sr	5	""	""	""	0	2	2	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	608	Saint Leo	23	1947073	Quijano, Sergio	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1947073	Jr	4	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	608	Saint Leo	10	2029591	Dozzell, Dion	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2029591	Jr	2	""	3	""	6	5	4	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	1
2019	14060	2	608	Saint Leo	18	2029594	Maldonado, Cobe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2029594	Fr	2	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	608	Saint Leo	25	2029596	Butigian, Endy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2029596	Fr	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	""	""	""
2019	14060	2	608	Saint Leo	20	2029559	Casante, Guilherme	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2029559	Fr	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1343	Saint Martin's	5	1935148	Phillips, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1935148	So	18	""	""	""	0	3	1	7	""	4	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1343	Saint Martin's	19	1681135	Madsen, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1681135	Jr	18	""	13	4	30	51	33	2	""	4	""	""	""	""	0	""	""	""	""	""	""	""	2	3	""	4
2019	14060	2	1343	Saint Martin's	2	1942664	Marquez, Jose	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1942664	So	18	""	""	""	0	5	2	1	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1343	Saint Martin's	4	1814496	LaBranche, Collin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1814496	Jr	18	""	""	""	0	4	""	4	""	4	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1343	Saint Martin's	7	1718517	Lopez, Alexis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1718517	Sr	18	""	4	1	9	32	13	1	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	2
2019	14060	2	1343	Saint Martin's	9	2075747	MurrayJR, Stephen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2075747	So	17	""	""	3	3	7	1	4	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1343	Saint Martin's	14	1814492	Navarro, Sebastian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1814492	Jr	17	""	6	9	21	29	13	9	""	6	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	2
2019	14060	2	1343	Saint Martin's	1	1718514	Small, Griffin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1718514	Sr	17	""	""	""	0	""	""	1	1	2	""	17	17	1446:21	25	1.556	79	0.760	2	9	7	""	0	0	""	""
2019	14060	2	1343	Saint Martin's	17	1954918	Aguilar, Oscar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1954918	Fr	16	""	""	2	2	18	10	2	1	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1343	Saint Martin's	15	1935136	John, Cayman	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1935136	So	16	""	6	4	16	35	13	9	1	4	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1343	Saint Martin's	20	1935166	Fairhurst, Jason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1935166	So	16	""	3	1	7	14	8	""	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	2	1343	Saint Martin's	8	1718512	Chu, Steven	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1718512	Sr	14	""	""	1	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1343	Saint Martin's	6	1935129	Lopez, Martin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1935129	Sr	11	""	""	1	1	2	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1343	Saint Martin's	16	1935140	Shell, Sahanie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1935140	So	11	""	""	""	0	2	""	2	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1343	Saint Martin's	23	1935205	Kam, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1935205	So	9	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1343	Saint Martin's	13	1814491	Eldred, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1814491	Jr	8	""	1	""	2	5	3	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1343	Saint Martin's	12	1935197	Trullinger, Brady	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1935197	So	7	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1343	Saint Martin's	28	1814493	Shaw, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1814493	Jr	6	""	""	""	0	""	""	""	""	""	""	6	1	181:51	7	3.464	10	0.588	""	""	2	""	0	0	""	""
2019	14060	2	1343	Saint Martin's	3	1814498	Ramos, Treyson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1814498	So	4	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1343	Saint Martin's	11	1935216	Rodriguez-Perez, Iovani	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1935216	So	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1343	Saint Martin's	22	1935227	Leistiko, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1935227	Fr	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1343	Saint Martin's	9	1935143	Todd Murray JR, Stephen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1935143	So	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2019	14060	2	613	Saint Michael's	12	1926455	Sebuufu-Bazitya, Ivan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1926455	So	16	""	""	""	0	5	2	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	613	Saint Michael's	8	2045451	Goodrich, Cam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2045451	Fr	16	""	""	""	0	13	5	2	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	613	Saint Michael's	10	2045448	Diaz, Miguel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2045448	Fr	16	""	""	3	3	13	4	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	613	Saint Michael's	19	2045389	Cesar, Kenny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2045389	Fr	16	""	1	1	3	14	4	2	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	613	Saint Michael's	25	1808532	Bannon, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1808532	Jr	16	""	1	""	2	31	12	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	2	613	Saint Michael's	9	1808560	von Giebel, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1808560	Jr	15	""	7	""	14	20	12	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	2	613	Saint Michael's	14	2045461	Lawrence, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2045461	Fr	15	""	""	2	2	4	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	613	Saint Michael's	5	1808535	Channell, Brady	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1808535	Jr	15	""	2	""	4	10	7	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	2	613	Saint Michael's	13	2045446	Brady, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2045446	Fr	15	""	""	1	1	3	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	613	Saint Michael's	15	1926459	Bianchini, Matteo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1926459	So	15	""	""	3	3	22	6	3	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	613	Saint Michael's	2	2045450	Gallier, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2045450	Fr	15	""	1	""	2	5	3	""	1	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	2	613	Saint Michael's	00	1926448	Gazo, Leland	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1926448	So	15	""	""	""	0	""	""	""	""	2	""	15	11	1115:26	28	2.259	73	0.723	2	2	9	""	0	0	""	""
2019	14060	2	613	Saint Michael's	16	1808536	D'Orlando, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1808536	Jr	14	""	2	2	6	9	5	3	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	613	Saint Michael's	22	1717628	Anair, Bradley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1717628	Sr	14	""	""	""	0	8	3	4	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	613	Saint Michael's	6	1926454	Baccei, Richard	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1926454	Sr	14	""	""	""	0	1	""	1	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	613	Saint Michael's	27	2045454	Warn, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2045454	Fr	12	""	""	""	0	2	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	613	Saint Michael's	26	2045464	Whitney, AJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2045464	So	11	""	1	""	2	3	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	613	Saint Michael's	23	1926510	Pernia, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1926510	Sr	10	""	1	""	2	3	2	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	613	Saint Michael's	7	1808539	Lord, Wesley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1808539	Jr	10	""	1	1	3	12	3	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	613	Saint Michael's	1	1808541	Pineda, Gabriel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1808541	Jr	6	""	""	""	0	""	""	""	""	""	""	6	5	357:09	10	2.520	24	0.706	1	2	2	""	0	0	""	""
2019	14060	2	613	Saint Michael's	20	2045456	Pierre, Denis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2045456	Fr	6	""	""	""	0	1	""	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	613	Saint Michael's	18	1926463	Matthey, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1926463	So	5	""	""	""	0	""	""	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	613	Saint Michael's	4	2045452	MacLellan, Connell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2045452	Fr	4	""	""	""	0	2	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	613	Saint Michael's	11	1926495	Mahoney, Gavin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1926495	Sr	4	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	613	Saint Michael's	21	1926466	Mahoney, Eamonn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1926466	So	4	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	613	Saint Michael's	17	2045453	Rossignol, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2045453	Fr	2	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	613	Saint Michael's	3	1948808	Owen, Kieran	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1948808	So	2	""	""	""	0	1	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	613	Saint Michael's	24	2045449	DiNapoli, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2045449	Fr	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1347	Saint Rose	14	1938975	Aastroem, Oskar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1938975	So	16	""	1	1	3	31	9	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	1	""	""
2019	14060	2	1347	Saint Rose	9	2047273	Bellu, Filippo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2047273	Fr	16	""	6	1	13	35	17	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	2	1347	Saint Rose	26	1939191	Terasranta, Jaakko	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1939191	Jr	16	""	2	""	4	13	9	2	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1347	Saint Rose	8	1939039	Goncalves-Rocha, Victor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1939039	Sr	16	""	3	""	6	5	4	1	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	2	1347	Saint Rose	11	1807967	Clemens, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1807967	Sr	16	""	2	1	5	22	11	1	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	2	1347	Saint Rose	12	1807968	Menjivar, Carlos	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1807968	Sr	16	""	""	2	2	8	2	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1347	Saint Rose	5	1939046	Lule, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1939046	So	16	""	""	""	0	5	""	2	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1347	Saint Rose	6	1807966	Rutabayiro, J.P.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1807966	Sr	15	""	""	""	0	5	3	""	1	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1347	Saint Rose	24	1716221	Fuller, Shane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1716221	Jr	15	""	1	""	2	1	1	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1347	Saint Rose	2	1807971	Taiwo, Adekitan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1807971	Sr	14	""	1	""	2	7	2	1	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1347	Saint Rose	10	1938968	Fogel, Niv	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1938968	Jr	14	""	""	4	4	16	2	""	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1347	Saint Rose	16	2047286	Soederlind, Harry	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2047286	Fr	14	""	""	""	0	1	""	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1347	Saint Rose	18	1939003	Sdoia, Paulo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1939003	Sr	14	""	6	3	15	33	16	1	""	4	""	""	""	""	0	""	""	""	""	""	""	""	2	2	""	3
2019	14060	2	1347	Saint Rose	29	1677201	Carillo, Gianni	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1677201	Jr	13	""	""	1	1	""	""	""	""	""	""	13	13	1122:35	17	1.363	37	0.685	4	7	4	""	0	0	""	""
2019	14060	2	1347	Saint Rose	19	2047287	Aourid, Ismael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2047287	Fr	13	""	1	1	3	6	2	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	2	1347	Saint Rose	20	1807969	Isaac, Wari	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1807969	Jr	13	""	1	1	3	6	3	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
