year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2019	14060	3	662	Southern Me.	-	Opponent Totals	-	-	-	44	40	128	287	131	224	""	21	""	""	""	1786:48	16	0.806	72	0.818	9	""	""	""	4	5	70	12
2019	14060	3	30164	Southern Va.	-	TEAM	-	-	-	""	""	0	""	""	117	""	""	""	3	""	""	0	""	3	1.000	""	""	""	2	0	0	""	""
2019	14060	3	30164	Southern Va.	-	Totals	-	-	-	9	5	23	112	62	206	""	26	""	""	""	1710:00	93	4.895	165	0.640	1	""	""	6	2	2	28	1
2019	14060	3	30164	Southern Va.	-	Opponent Totals	-	-	-	88	61	237	490	251	182	1	16	""	""	""	1620:00	9	0.500	48	0.842	14	""	""	2	8	10	159	17
2019	14060	3	1379	Southern Vt.	-	TEAM	-	-	-	""	""	0	1	1	216	""	2	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	1379	Southern Vt.	-	Totals	-	-	-	12	4	28	151	74	226	2	40	""	""	""	1867:09	54	2.603	117	0.684	3	""	""	3	1	4	72	2
2019	14060	3	1379	Southern Vt.	-	Opponent Totals	-	-	-	54	26	134	361	171	262	3	30	""	""	""	1867:09	12	0.578	62	0.838	10	""	""	""	5	6	114	15
2019	14060	3	8746	Southwestern (TX)	-	TEAM	-	-	-	""	""	0	""	""	139	""	1	""	2	""	""	0	""	5	1.000	""	""	""	1	0	0	""	""
2019	14060	3	8746	Southwestern (TX)	-	Totals	-	-	-	31	18	80	278	123	205	1	25	""	""	""	1924:18	21	0.982	89	0.809	10	""	""	3	3	3	79	11
2019	14060	3	8746	Southwestern (TX)	-	Opponent Totals	-	-	-	21	14	56	263	113	166	1	15	""	""	""	1924:18	31	1.450	87	0.737	4	""	""	5	1	2	97	6
2019	14060	3	23260	Spalding	-	TEAM	-	-	-	""	""	0	1	1	193	""	3	""	3	""	""	0	""	2	1.000	""	""	""	1	0	0	""	""
2019	14060	3	23260	Spalding	-	Totals	-	-	-	55	43	153	281	155	217	5	44	""	""	""	1774:47	27	1.369	100	0.787	5	""	""	1	3	4	101	14
2019	14060	3	23260	Spalding	-	Opponent Totals	-	-	-	27	17	71	262	128	245	1	30	""	""	""	1774:47	55	2.789	99	0.643	1	""	""	1	3	5	77	4
2019	14060	3	673	Springfield	-	TEAM	-	-	-	""	""	0	""	""	148	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	673	Springfield	-	Totals	-	-	-	28	25	81	329	139	194	""	12	""	""	""	1862:39	16	0.773	64	0.800	9	""	""	""	3	6	98	13
2019	14060	3	673	Springfield	-	Opponent Totals	-	-	-	16	14	46	204	80	236	1	14	""	""	""	1862:39	28	1.353	111	0.799	3	""	""	1	1	2	75	5
2019	14060	3	9684	St. Elizabeth	-	TEAM	-	-	-	""	""	0	""	""	128	""	""	""	1	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	9684	St. Elizabeth	-	Totals	-	-	-	27	16	70	168	68	143	2	19	""	""	""	1546:03	82	4.773	139	0.629	1	""	""	""	6	7	45	3
2019	14060	3	9684	St. Elizabeth	-	Opponent Totals	-	-	-	78	41	197	400	208	122	2	15	""	""	""	1366:03	18	1.186	35	0.660	6	""	""	""	5	5	94	13
2019	14060	3	601	St. John Fisher	-	TEAM	-	-	-	""	""	0	""	""	171	""	1	""	4	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	601	St. John Fisher	-	Totals	-	-	-	14	10	38	175	77	171	""	22	""	""	""	1581:02	35	1.992	91	0.722	3	""	""	2	0	0	69	4
2019	14060	3	601	St. John Fisher	-	Opponent Totals	-	-	-	35	27	97	293	126	184	1	23	""	""	""	1581:02	14	0.797	63	0.818	8	""	""	""	2	2	102	11
2019	14060	3	8687	St. Joseph (CT)	-	TEAM	-	-	-	2	""	4	""	2	167	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	8687	St. Joseph (CT)	-	Totals	-	-	-	29	18	76	196	96	187	""	12	""	""	""	1407:17	25	1.599	68	0.731	2	""	""	2	2	4	77	8
2019	14060	3	8687	St. Joseph (CT)	-	Opponent Totals	-	-	-	25	17	67	216	95	193	""	14	""	""	""	1407:17	29	1.855	67	0.698	3	""	""	""	2	2	64	5
2019	14060	3	30072	St. Joseph's (Brkln)	-	TEAM	-	-	-	""	""	0	""	1	93	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30072	St. Joseph's (Brkln)	-	Totals	-	-	-	42	29	113	291	138	214	1	22	""	""	""	1800:00	67	3.350	109	0.619	1	""	""	""	0	0	77	5
2019	14060	3	30072	St. Joseph's (Brkln)	-	Opponent Totals	-	-	-	67	47	181	310	176	239	2	23	""	""	""	1800:00	42	2.100	97	0.698	5	""	""	""	2	2	74	15
2019	14060	3	1340	St. Joseph's (L.I.)	-	TEAM	-	-	-	1	""	2	""	1	196	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	1340	St. Joseph's (L.I.)	-	Totals	-	-	-	35	25	95	275	119	213	""	21	""	""	""	1640:00	33	1.811	96	0.744	3	""	""	""	0	0	65	8
2019	14060	3	1340	St. Joseph's (L.I.)	-	Opponent Totals	-	-	-	33	29	95	288	129	187	1	15	""	""	""	1640:00	35	1.921	84	0.706	2	""	""	""	0	0	97	9
2019	14060	3	605	St. Joseph's (ME)	-	TEAM	-	-	-	1	""	2	""	1	150	""	""	""	1	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	605	St. Joseph's (ME)	-	Totals	-	-	-	81	61	223	513	262	249	""	17	""	""	""	1980:00	6	0.273	46	0.885	19	""	""	""	5	6	144	21
2019	14060	3	605	St. Joseph's (ME)	-	Opponent Totals	-	-	-	6	4	16	117	52	231	2	25	""	""	""	1980:00	81	3.682	173	0.681	""	""	""	9	0	1	51	1
2019	14060	3	607	St. Lawrence	-	TEAM	-	-	-	1	""	2	""	1	172	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	1
2019	14060	3	607	St. Lawrence	-	Totals	-	-	-	35	25	95	278	116	186	1	17	""	""	""	1695:25	16	0.849	73	0.820	9	""	""	""	2	4	89	12
2019	14060	3	607	St. Lawrence	-	Opponent Totals	-	-	-	16	10	42	181	89	180	""	25	""	""	""	1695:25	35	1.858	81	0.698	2	""	""	""	1	2	90	3
2019	14060	3	611	St. Mary's (MD)	-	TEAM	-	-	-	""	""	0	""	""	129	""	1	""	2	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	611	St. Mary's (MD)	-	Totals	-	-	-	45	34	124	333	168	334	1	38	""	""	""	1848:05	16	0.779	73	0.820	12	""	""	""	2	2	130	11
2019	14060	3	611	St. Mary's (MD)	-	Opponent Totals	-	-	-	16	9	41	210	89	309	3	42	""	""	""	1848:05	45	2.191	123	0.732	4	""	""	""	2	2	70	4
2019	14060	3	614	St. Norbert	-	TEAM	-	-	-	""	""	0	""	""	100	""	3	""	1	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	614	St. Norbert	-	Totals	-	-	-	69	54	192	333	82	100	1	32	""	""	""	1749:43	8	0.411	33	0.805	12	""	""	""	5	7	129	16
2019	14060	3	614	St. Norbert	-	Opponent Totals	-	-	-	8	4	20	105	13	109	1	29	""	""	""	1749:43	69	3.549	97	0.584	""	""	""	""	1	1	35	1
2019	14060	3	615	St. Olaf	-	TEAM	-	-	-	""	""	0	""	1	118	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	615	St. Olaf	-	Totals	-	-	-	20	17	57	221	108	196	3	19	""	""	""	1638:11	28	1.538	106	0.791	3	""	""	1	1	1	46	5
2019	14060	3	615	St. Olaf	-	Opponent Totals	-	-	-	28	19	75	243	134	182	1	13	""	""	""	1638:11	20	1.099	88	0.815	8	""	""	1	2	2	86	13
2019	14060	3	618	St. Scholastica	-	TEAM	-	-	-	1	""	2	""	1	177	""	""	""	1	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	618	St. Scholastica	-	Totals	-	-	-	56	32	144	341	167	200	""	39	""	""	""	1926:15	40	1.869	103	0.720	4	""	""	""	3	5	95	10
2019	14060	3	618	St. Scholastica	-	Opponent Totals	-	-	-	40	32	112	309	128	185	3	35	""	""	""	1937:25	56	2.601	118	0.678	1	""	""	1	1	1	95	8
2019	14060	3	620	St. Thomas (MN)	-	TEAM	-	-	-	""	""	0	""	""	182	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	620	St. Thomas (MN)	-	Totals	-	-	-	50	42	142	287	158	215	2	20	""	""	""	2022:49	18	0.801	56	0.757	12	""	""	""	0	0	115	16
2019	14060	3	620	St. Thomas (MN)	-	Opponent Totals	-	-	-	18	13	49	142	68	234	3	33	""	""	""	2022:49	50	2.225	112	0.691	3	""	""	""	1	1	57	4
2019	14060	3	675	Staten Island	-	TEAM	-	-	-	1	""	2	""	1	245	""	1	""	4	""	""	0	""	1	1.000	""	""	""	""	0	0	""	1
2019	14060	3	675	Staten Island	-	Totals	-	-	-	77	54	208	438	217	257	2	16	""	""	""	1834:44	20	0.981	47	0.701	10	""	""	""	4	4	119	15
2019	14060	3	675	Staten Island	-	Opponent Totals	-	-	-	20	15	55	143	67	198	2	29	""	""	""	1834:44	77	3.777	140	0.645	1	""	""	""	2	2	39	4
2019	14060	3	679	Stevens	-	TEAM	-	-	-	1	""	2	""	1	250	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	679	Stevens	-	Totals	-	-	-	50	39	139	398	180	264	""	16	""	""	""	2030:57	11	0.487	42	0.792	12	""	""	""	3	7	151	17
2019	14060	3	679	Stevens	-	Opponent Totals	-	-	-	11	9	31	150	53	266	1	24	""	""	""	2030:57	50	2.216	130	0.722	4	""	""	""	2	3	70	3
2019	14060	3	21852	Stevenson	-	TEAM	-	-	-	1	""	2	""	1	240	""	4	""	6	""	""	0	""	6	1.000	""	""	""	1	0	0	""	""
2019	14060	3	21852	Stevenson	-	Totals	-	-	-	42	32	116	371	165	241	""	26	""	""	""	1976:39	24	1.093	111	0.822	8	""	""	2	3	6	120	12
2019	14060	3	21852	Stevenson	-	Opponent Totals	-	-	-	24	17	65	299	135	240	1	20	""	""	""	1976:39	42	1.912	123	0.745	4	""	""	""	2	2	93	8
2019	14060	3	681	Stockton	-	TEAM	-	-	-	""	""	0	""	""	227	""	1	""	3	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	681	Stockton	-	Totals	-	-	-	33	19	85	263	112	273	3	23	""	""	""	1833:08	31	1.522	61	0.663	4	""	""	""	2	2	99	8
2019	14060	3	681	Stockton	-	Opponent Totals	-	-	-	31	23	85	225	92	299	1	33	""	""	""	1868:01	33	1.590	79	0.705	5	""	""	""	4	4	80	9
2019	14060	3	684	Suffolk	-	TEAM	-	-	-	""	""	0	""	""	164	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	684	Suffolk	-	Totals	-	-	-	21	12	54	227	100	169	1	23	""	""	""	1470:00	38	2.327	96	0.716	3	""	""	5	1	2	68	4
2019	14060	3	684	Suffolk	-	Opponent Totals	-	-	-	38	24	100	248	139	190	1	13	""	""	""	1470:00	21	1.286	79	0.790	3	""	""	1	1	2	75	11
2019	14060	3	1390	Sul Ross St.	-	TEAM	-	-	-	""	""	0	""	""	87	""	3	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	1390	Sul Ross St.	-	Totals	-	-	-	21	14	56	162	82	169	2	27	""	""	""	1385:00	41	2.664	91	0.689	""	""	""	""	3	4	36	1
2019	14060	3	1390	Sul Ross St.	-	Opponent Totals	-	-	-	41	31	113	242	132	227	3	36	""	""	""	1385:00	21	1.365	61	0.744	5	""	""	""	2	4	86	13
2019	14060	3	685	Susquehanna	-	TEAM	-	-	-	""	""	0	""	""	179	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	685	Susquehanna	-	Totals	-	-	-	10	4	24	161	67	227	1	18	""	""	""	1599:48	21	1.181	78	0.788	3	""	""	1	2	3	89	3
2019	14060	3	685	Susquehanna	-	Opponent Totals	-	-	-	21	15	57	220	100	185	""	32	""	""	""	1599:48	10	0.563	55	0.846	8	""	""	2	1	2	99	12
2019	14060	3	686	Swarthmore	-	TEAM	-	-	-	""	""	0	""	""	175	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	686	Swarthmore	-	Totals	-	-	-	28	19	75	213	96	176	1	17	""	""	""	1583:35	24	1.364	48	0.667	4	""	""	""	4	4	71	9
2019	14060	3	686	Swarthmore	-	Opponent Totals	-	-	-	24	21	69	173	72	189	2	20	""	""	""	1583:35	28	1.591	68	0.708	4	""	""	""	3	3	75	7
2019	14060	3	712	TCNJ	-	TEAM	-	-	-	""	""	0	""	""	203	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	712	TCNJ	-	Totals	-	-	-	47	37	131	291	135	212	3	17	""	""	""	1688:10	25	1.333	86	0.775	7	""	""	""	2	2	86	10
2019	14060	3	712	TCNJ	-	Opponent Totals	-	-	-	25	17	67	233	111	183	2	14	""	""	""	1688:10	47	2.506	88	0.652	2	""	""	""	2	3	70	6
2019	14060	3	1400	Texas Lutheran	-	TEAM	-	-	-	""	""	0	""	""	189	""	""	""	4	""	""	0	""	4	1.000	""	""	""	""	0	0	""	""
2019	14060	3	1400	Texas Lutheran	-	Totals	-	-	-	44	26	114	260	124	211	1	15	""	""	""	1756:03	29	1.486	85	0.746	3	""	""	1	2	4	101	11
2019	14060	3	1400	Texas Lutheran	-	Opponent Totals	-	-	-	29	22	80	243	114	166	1	16	""	""	""	1756:03	44	2.255	79	0.642	2	""	""	1	2	3	87	8
2019	14060	3	23121	Texas-Dallas	-	TEAM	-	-	-	1	""	2	""	1	208	""	1	""	2	""	""	0	""	3	1.000	""	""	""	""	0	0	""	1
2019	14060	3	23121	Texas-Dallas	-	Totals	-	-	-	30	19	79	263	100	208	2	28	""	""	""	1710:04	13	0.684	67	0.838	8	""	""	""	3	4	95	13
2019	14060	3	23121	Texas-Dallas	-	Opponent Totals	-	-	-	13	11	37	174	80	241	2	32	""	""	""	1710:04	30	1.579	70	0.700	2	""	""	""	0	0	56	3
2019	14060	3	707	Thiel	-	TEAM	-	-	-	2	""	4	""	2	164	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	707	Thiel	-	Totals	-	-	-	19	13	51	187	92	164	1	18	""	""	""	1577:55	34	1.939	115	0.772	2	""	""	""	2	2	60	5
2019	14060	3	707	Thiel	-	Opponent Totals	-	-	-	34	26	94	326	149	178	1	18	""	""	""	1577:55	19	1.084	73	0.793	8	""	""	""	2	3	106	11
2019	14060	3	2758	Thomas (ME)	-	TEAM	-	-	-	""	""	0	""	""	159	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	2758	Thomas (ME)	-	Totals	-	-	-	42	27	111	331	144	203	3	28	""	""	""	1704:56	19	1.003	67	0.779	8	""	""	1	1	2	117	12
2019	14060	3	2758	Thomas (ME)	-	Opponent Totals	-	-	-	19	12	50	218	87	187	3	23	""	""	""	1749:56	42	2.160	103	0.710	3	""	""	1	2	2	82	5
2019	14060	3	1402	Thomas More	-	TEAM	-	-	-	1	""	2	""	1	198	1	1	""	5	""	""	0	""	5	1.000	""	""	""	""	0	0	""	""
2019	14060	3	1402	Thomas More	-	Totals	-	-	-	22	10	54	282	127	200	2	31	""	""	""	1844:07	35	1.708	92	0.724	4	""	""	""	0	0	91	6
2019	14060	3	1402	Thomas More	-	Opponent Totals	-	-	-	35	26	96	259	127	208	""	17	""	""	""	1844:07	22	1.074	106	0.828	6	""	""	""	1	3	112	10
2019	14060	3	28749	Transylvania	-	TEAM	-	-	-	""	""	0	""	""	99	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	28749	Transylvania	-	Totals	-	-	-	26	17	69	279	128	190	1	16	""	""	""	1832:09	22	1.081	75	0.773	7	""	""	""	1	1	123	8
2019	14060	3	28749	Transylvania	-	Opponent Totals	-	-	-	22	12	56	235	97	139	2	21	""	""	""	1832:09	26	1.277	102	0.797	6	""	""	1	2	2	90	5
2019	14060	3	30037	Trine	-	TEAM	-	-	-	""	""	0	2	""	164	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	30037	Trine	-	Totals	-	-	-	47	20	114	256	144	208	1	20	""	""	""	1651:52	19	1.035	52	0.732	8	""	""	""	6	8	110	13
2019	14060	3	30037	Trine	-	Opponent Totals	-	-	-	17	9	43	142	63	226	1	21	""	""	""	1541:52	45	2.627	86	0.656	3	""	""	3	2	3	75	3
2019	14060	3	713	Trinity (CT)	-	TEAM	-	-	-	""	""	0	""	""	148	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	713	Trinity (CT)	-	Totals	-	-	-	16	17	49	127	57	156	1	19	""	""	""	1387:35	42	2.724	101	0.706	1	""	""	2	0	1	36	2
2019	14060	3	713	Trinity (CT)	-	Opponent Totals	-	-	-	42	34	118	263	145	181	""	12	""	""	""	1387:35	16	1.038	40	0.714	6	""	""	1	2	3	99	13
2019	14060	3	715	Trinity (TX)	-	TEAM	-	-	-	""	""	0	""	""	229	""	""	""	7	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	715	Trinity (TX)	-	Totals	-	-	-	76	59	211	518	240	270	1	29	""	""	""	2057:22	17	0.744	65	0.793	10	""	""	""	7	11	168	17
2019	14060	3	715	Trinity (TX)	-	Opponent Totals	-	-	-	17	14	48	205	82	306	2	38	""	""	""	2057:22	76	3.325	163	0.682	1	""	""	2	3	3	60	2
2019	14060	3	717	Tufts	-	TEAM	-	-	-	""	""	0	""	""	227	""	""	""	3	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	717	Tufts	-	Totals	-	-	-	46	39	131	383	164	260	""	15	""	""	""	1963:47	11	0.504	61	0.847	12	""	""	""	0	1	154	18
2019	14060	3	717	Tufts	-	Opponent Totals	-	-	-	11	8	30	189	72	245	1	19	""	""	""	1963:47	46	2.108	116	0.716	2	""	""	2	2	2	53	""
2019	14060	3	1255	U New England	-	TEAM	-	-	-	""	""	0	""	""	193	""	""	""	4	""	""	0	""	5	1.000	""	""	""	""	0	0	""	""
2019	14060	3	1255	U New England	-	Totals	-	-	-	21	20	62	207	92	203	""	27	""	""	""	1631:45	48	2.647	110	0.696	3	""	""	""	1	1	56	6
2019	14060	3	1255	U New England	-	Opponent Totals	-	-	-	48	37	133	336	158	163	""	9	""	""	""	1631:45	21	1.158	71	0.772	7	""	""	""	3	4	116	12
2019	14060	3	113	UC Santa Cruz	-	TEAM	-	-	-	""	""	0	""	""	109	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	113	UC Santa Cruz	-	Totals	-	-	-	24	23	71	190	102	174	1	25	""	""	""	1475:04	32	1.952	75	0.701	3	""	""	""	0	0	66	6
2019	14060	3	113	UC Santa Cruz	-	Opponent Totals	-	-	-	31	29	91	205	102	211	1	25	""	""	""	1385:04	18	1.170	60	0.769	6	""	""	""	1	1	81	9
2019	14060	3	401	UMass Boston	-	TEAM	-	-	-	""	""	0	""	""	258	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	401	UMass Boston	-	Totals	-	-	-	33	27	93	287	121	258	3	27	""	""	""	1944:35	27	1.250	77	0.740	6	""	""	""	4	6	103	8
2019	14060	3	401	UMass Boston	-	Opponent Totals	-	-	-	27	25	79	255	104	245	1	27	""	""	""	1944:35	33	1.527	87	0.725	5	""	""	1	4	4	84	7
2019	14060	3	656	UMass Dartmouth	-	TEAM	-	-	-	1	""	2	""	1	212	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	656	UMass Dartmouth	-	Totals	-	-	-	10	3	23	175	79	242	""	34	""	""	""	1547:23	34	1.978	78	0.696	4	""	""	2	0	1	56	2
2019	14060	3	656	UMass Dartmouth	-	Opponent Totals	-	-	-	34	29	97	260	114	218	1	15	""	""	""	1547:23	10	0.582	68	0.872	10	""	""	1	2	4	101	12
2019	14060	3	727	Union (NY)	-	TEAM	-	-	-	""	""	0	""	""	111	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	727	Union (NY)	-	Totals	-	-	-	25	18	68	207	99	200	""	26	""	""	""	1454:57	27	1.670	75	0.735	3	""	""	1	3	3	74	6
2019	14060	3	727	Union (NY)	-	Opponent Totals	-	-	-	27	19	73	198	102	193	""	14	""	""	""	1454:57	25	1.546	75	0.750	4	""	""	""	4	4	83	9
2019	14060	3	730	Ursinus	-	TEAM	-	-	-	""	""	0	""	""	212	""	1	""	2	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	730	Ursinus	-	Totals	-	-	-	12	4	28	140	51	212	2	25	""	""	""	1515:57	38	2.256	79	0.675	""	""	""	""	2	2	49	""
2019	14060	3	730	Ursinus	-	Opponent Totals	-	-	-	38	21	97	235	116	205	""	19	""	""	""	1515:57	12	0.712	39	0.765	7	""	""	""	2	3	94	13
2019	14060	3	733	Utica	-	TEAM	-	-	-	""	""	0	""	""	214	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	733	Utica	-	Totals	-	-	-	15	11	41	168	74	214	2	33	""	""	""	1665:46	35	1.891	109	0.757	3	""	""	""	2	2	66	5
2019	14060	3	733	Utica	-	Opponent Totals	-	-	-	35	32	102	238	143	220	3	20	""	""	""	1560:48	14	0.807	50	0.781	9	""	""	""	3	4	83	12
2019	14060	3	745	Va. Wesleyan	-	TEAM	-	-	-	2	""	4	""	2	193	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	745	Va. Wesleyan	-	Totals	-	-	-	26	13	65	212	96	229	2	34	""	""	""	1648:37	46	2.511	89	0.659	1	""	""	""	2	4	73	5
2019	14060	3	745	Va. Wesleyan	-	Opponent Totals	-	-	-	44	20	108	246	128	176	6	21	""	""	""	1558:37	23	1.328	65	0.739	4	""	""	1	3	4	86	11
2019	14060	3	30166	Valley Forge	-	TEAM	-	-	-	""	""	0	""	""	97	""	""	""	1	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	30166	Valley Forge	-	Totals	-	-	-	27	17	71	168	104	104	1	10	""	""	""	1257:33	61	4.366	103	0.628	2	""	""	""	1	1	46	3
2019	14060	3	30166	Valley Forge	-	Opponent Totals	-	-	-	56	34	146	274	142	116	1	11	""	""	""	1077:33	19	1.587	76	0.800	6	""	""	""	5	5	89	10
2019	14060	3	737	Vassar	-	TEAM	-	-	-	""	""	0	""	""	181	""	""	""	3	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	737	Vassar	-	Totals	-	-	-	23	15	61	246	105	182	""	18	""	""	""	1460:02	19	1.171	55	0.743	9	""	""	""	0	2	71	9
2019	14060	3	737	Vassar	-	Opponent Totals	-	-	-	19	11	49	189	74	186	1	25	""	""	""	1460:02	23	1.418	82	0.781	3	""	""	""	1	1	74	7
2019	14060	3	808	WPI	-	TEAM	-	-	-	""	""	0	""	""	151	""	""	""	2	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	808	WPI	-	Totals	-	-	-	29	19	77	267	131	184	""	9	""	""	""	1683:09	10	0.535	59	0.855	9	""	""	""	1	1	101	12
2019	14060	3	808	WPI	-	Opponent Totals	-	-	-	10	8	28	164	69	227	1	12	""	""	""	1683:09	29	1.551	102	0.779	3	""	""	""	3	4	58	3
2019	14060	3	747	Wabash	-	TEAM	-	-	-	""	""	0	""	1	130	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	747	Wabash	-	Totals	-	-	-	26	16	68	209	90	216	3	16	""	""	""	1814:12	17	0.843	61	0.782	10	""	""	""	0	0	98	11
2019	14060	3	747	Wabash	-	Opponent Totals	-	-	-	17	13	47	194	78	212	1	21	""	""	""	1814:12	26	1.290	64	0.711	4	""	""	""	1	2	72	4
2019	14060	3	750	Wartburg	-	TEAM	-	-	-	""	""	0	""	""	193	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	750	Wartburg	-	Totals	-	-	-	32	21	85	325	159	202	1	15	""	""	""	1802:42	19	0.949	91	0.827	9	""	""	""	3	4	113	9
2019	14060	3	750	Wartburg	-	Opponent Totals	-	-	-	19	11	49	215	110	176	3	22	""	""	""	1797:09	32	1.603	127	0.799	6	""	""	""	2	2	75	7
2019	14060	3	751	Wash. & Jeff.	-	TEAM	-	-	-	""	""	0	""	""	176	""	1	""	3	""	""	0	""	""	""	""	""	""	1	0	0	""	""
2019	14060	3	751	Wash. & Jeff.	-	Totals	-	-	-	29	24	82	260	113	176	1	19	""	""	""	1575:27	26	1.485	87	0.770	6	""	""	1	0	1	77	6
2019	14060	3	751	Wash. & Jeff.	-	Opponent Totals	-	-	-	26	22	74	234	114	178	""	14	""	""	""	1575:27	29	1.657	84	0.743	6	""	""	""	0	0	66	10
2019	14060	3	752	Wash. & Lee	-	TEAM	-	-	-	""	""	0	""	""	208	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	752	Wash. & Lee	-	Totals	-	-	-	50	29	129	332	150	212	2	15	""	""	""	1783:28	17	0.858	54	0.761	9	""	""	""	3	3	124	14
2019	14060	3	752	Wash. & Lee	-	Opponent Totals	-	-	-	17	10	44	197	71	228	""	32	""	""	""	1783:28	50	2.523	100	0.667	2	""	""	""	3	4	62	3
2019	14060	3	755	WashU	-	TEAM	-	-	-	""	""	0	""	""	217	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	755	WashU	-	Totals	-	-	-	26	25	77	233	117	217	""	27	""	""	""	1511:53	21	1.250	55	0.724	3	""	""	""	2	2	79	7
2019	14060	3	755	WashU	-	Opponent Totals	-	-	-	21	17	59	166	76	187	1	12	""	""	""	1511:53	26	1.548	91	0.778	4	""	""	""	1	1	48	7
2019	14060	3	753	Washington Col.	-	TEAM	-	-	-	""	""	0	""	""	202	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	753	Washington Col.	-	Totals	-	-	-	25	19	69	188	78	209	""	22	""	""	""	1620:58	23	1.277	63	0.733	4	""	""	""	1	1	70	6
2019	14060	3	753	Washington Col.	-	Opponent Totals	-	-	-	23	20	66	246	86	230	3	19	""	""	""	1620:58	25	1.388	53	0.679	6	""	""	""	0	0	97	8
2019	14060	3	1434	Waynesburg	-	TEAM	-	-	-	""	""	0	""	""	191	""	""	""	3	""	""	0	""	5	1.000	""	""	""	""	0	0	""	""
2019	14060	3	1434	Waynesburg	-	Totals	-	-	-	27	19	73	216	97	191	""	16	""	""	""	1472:34	49	2.995	77	0.611	1	""	""	""	1	1	92	5
2019	14060	3	1434	Waynesburg	-	Opponent Totals	-	-	-	49	27	125	249	126	188	""	19	""	""	""	1472:34	27	1.650	70	0.722	6	""	""	""	4	4	69	10
