year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2018	12621	1	688	Syracuse	-	Opponent Totals	-	-	-	25	27	77	190	86	209	1	22	""	""	""	1717:34	25	1.310	61	0.709	3	""	""	1	""	81	1	""
2018	12621	1	690	Temple	-	TEAM	-	-	-	""	""	0	""	""	264	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	690	Temple	-	Totals	-	-	-	26	15	67	235	100	264	1	27	""	""	""	1659:22	23	1.247	46	0.667	4	""	""	""	4	68	5	""
2018	12621	1	690	Temple	-	Opponent Totals	-	-	-	23	17	63	184	69	221	3	24	""	""	""	1659:22	26	1.410	74	0.740	6	""	""	""	2	70	2	""
2018	12621	1	719	Tulsa	-	TEAM	-	-	-	""	""	0	""	""	164	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	719	Tulsa	-	Totals	-	-	-	23	16	62	215	90	165	1	21	""	""	""	1399:26	23	1.479	47	0.671	4	""	""	""	5	75	7	""
2018	12621	1	719	Tulsa	-	Opponent Totals	-	-	-	23	17	63	175	70	171	2	23	""	""	""	1399:26	23	1.479	67	0.744	3	""	""	""	2	66	2	""
2018	12621	1	9	UAB	-	TEAM	-	-	-	""	""	0	""	""	136	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	9	UAB	-	Totals	-	-	-	18	12	48	221	93	136	1	13	""	""	""	1540:00	20	1.169	68	0.773	4	""	""	""	1	81	1	""
2018	12621	1	9	UAB	-	Opponent Totals	-	-	-	20	12	52	209	88	169	""	17	""	""	""	1540:00	18	1.052	75	0.806	5	""	""	""	""	110	""	""
2018	12621	1	108	UC Davis	-	TEAM	-	-	-	1	""	2	""	1	265	""	2	""	3	""	""	0	""	1	1.000	""	""	""	""	""	""	""	1
2018	12621	1	108	UC Davis	-	Totals	-	-	-	40	27	107	277	119	295	2	38	""	""	""	1951:35	29	1.337	65	0.691	6	""	""	""	3	113	3	""
2018	12621	1	108	UC Davis	-	Opponent Totals	-	-	-	29	22	80	207	94	215	3	27	""	""	""	1951:35	40	1.845	79	0.664	4	""	""	""	4	106	5	""
2018	12621	1	109	UC Irvine	-	TEAM	-	-	-	1	""	2	""	1	208	1	1	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	1	109	UC Irvine	-	Totals	-	-	-	35	41	111	279	103	208	3	30	""	""	""	1770:00	30	1.525	63	0.677	4	""	""	""	4	90	4	""
2018	12621	1	109	UC Irvine	-	Opponent Totals	-	-	-	30	29	89	224	93	277	5	44	""	""	""	1770:00	35	1.780	68	0.660	1	""	""	""	1	95	3	""
2018	12621	1	111	UC Riverside	-	TEAM	-	-	-	""	""	0	""	""	236	""	1	""	3	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	1	111	UC Riverside	-	Totals	-	-	-	21	14	56	204	81	267	1	32	""	""	""	1739:57	35	1.810	88	0.715	2	""	""	1	3	86	6	""
2018	12621	1	111	UC Riverside	-	Opponent Totals	-	-	-	35	35	105	278	123	239	2	27	""	""	""	1739:57	21	1.086	60	0.741	6	""	""	""	1	108	1	""
2018	12621	1	104	UC Santa Barbara	-	TEAM	-	-	-	""	""	0	""	""	286	2	4	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	104	UC Santa Barbara	-	Totals	-	-	-	18	18	54	203	81	286	3	41	""	""	""	1830:28	27	1.328	52	0.658	7	""	""	""	""	90	""	""
2018	12621	1	104	UC Santa Barbara	-	Opponent Totals	-	-	-	27	25	79	202	79	237	""	24	""	""	""	1830:28	18	0.885	63	0.778	8	""	""	1	2	75	2	""
2018	12621	1	128	UCF	-	TEAM	-	-	-	2	""	4	2	2	158	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	1
2018	12621	1	128	UCF	-	Totals	-	-	-	26	24	76	186	78	178	3	20	""	""	""	1509:55	15	0.894	52	0.776	7	""	""	""	""	76	1	""
2018	12621	1	128	UCF	-	Opponent Totals	-	-	-	15	13	43	153	67	140	""	20	""	""	""	1509:55	26	1.550	52	0.667	4	""	""	""	""	68	1	""
2018	12621	1	110	UCLA	-	TEAM	-	-	-	""	""	0	""	""	204	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	110	UCLA	-	Totals	-	-	-	24	17	65	223	101	204	3	31	""	""	""	1656:09	32	1.739	65	0.670	4	""	""	""	4	93	5	""
2018	12621	1	110	UCLA	-	Opponent Totals	-	-	-	32	31	95	221	97	220	1	32	""	""	""	1656:09	24	1.304	77	0.762	6	""	""	""	2	78	2	""
2018	12621	1	164	UConn	-	TEAM	-	-	-	""	""	0	""	""	198	""	""	""	3	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	1	164	UConn	-	Totals	-	-	-	21	20	62	192	86	198	""	20	""	""	""	1695:11	18	0.956	68	0.791	8	""	""	4	2	87	4	""
2018	12621	1	164	UConn	-	Opponent Totals	-	-	-	18	19	55	182	86	178	""	24	""	""	""	1695:11	21	1.115	65	0.756	4	""	""	4	1	77	1	""
2018	12621	1	391	UMBC	-	TEAM	-	-	-	2	""	4	""	2	221	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	1
2018	12621	1	391	UMBC	-	Totals	-	-	-	25	23	73	270	107	221	1	18	""	""	""	1721:12	24	1.255	66	0.733	4	""	""	""	2	116	2	""
2018	12621	1	391	UMBC	-	Opponent Totals	-	-	-	24	24	72	227	90	225	1	28	""	""	""	1721:12	25	1.307	82	0.766	3	""	""	""	""	84	1	""
2018	12621	1	2707	UMKC	-	TEAM	-	-	-	""	""	0	""	""	220	""	5	""	4	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	1	2707	UMKC	-	Totals	-	-	-	26	21	73	205	95	220	5	47	""	""	""	1695:33	30	1.592	84	0.737	4	""	""	""	1	66	2	""
2018	12621	1	2707	UMKC	-	Opponent Totals	-	-	-	30	27	87	255	114	261	3	44	""	""	""	1695:33	26	1.380	69	0.726	2	""	""	""	5	99	6	""
2018	12621	1	368	UMass Lowell	-	TEAM	-	-	-	""	""	0	""	""	182	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	368	UMass Lowell	-	Totals	-	-	-	24	28	76	207	76	182	1	18	""	""	""	1692:13	20	1.064	42	0.677	6	""	""	""	1	63	2	""
2018	12621	1	368	UMass Lowell	-	Opponent Totals	-	-	-	20	20	60	184	62	237	""	18	""	""	""	1692:13	24	1.276	52	0.684	5	""	""	""	2	82	2	""
2018	12621	1	456	UNC Asheville	-	TEAM	-	-	-	""	""	0	""	""	174	""	""	""	3	""	""	0	""	5	1.000	""	""	""	""	""	""	""	""
2018	12621	1	456	UNC Asheville	-	Totals	-	-	-	11	11	33	214	80	174	""	20	""	""	""	1668:19	43	2.320	90	0.677	2	""	""	2	""	79	""	""
2018	12621	1	456	UNC Asheville	-	Opponent Totals	-	-	-	43	43	129	304	133	171	""	19	""	""	""	1668:19	11	0.593	69	0.863	10	""	""	1	2	110	2	""
2018	12621	1	459	UNCG	-	TEAM	-	-	-	""	""	0	""	""	229	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	459	UNCG	-	Totals	-	-	-	31	32	94	264	111	229	""	22	""	""	""	1900:47	18	0.852	63	0.778	9	""	""	""	3	140	3	""
2018	12621	1	459	UNCG	-	Opponent Totals	-	-	-	18	15	51	204	81	239	3	35	""	""	""	1900:47	31	1.468	80	0.721	4	""	""	""	2	102	2	""
2018	12621	1	460	UNCW	-	TEAM	-	-	-	""	""	0	""	""	245	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	460	UNCW	-	Totals	-	-	-	30	28	88	223	103	245	""	29	""	""	""	1837:29	23	1.127	45	0.662	7	""	""	""	3	92	3	""
2018	12621	1	460	UNCW	-	Opponent Totals	-	-	-	23	23	69	155	68	223	2	27	""	""	""	1837:29	30	1.469	73	0.709	2	""	""	""	1	79	1	""
2018	12621	1	465	UNLV	-	TEAM	-	-	-	""	""	0	""	""	218	1	2	""	4	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	1	465	UNLV	-	Totals	-	-	-	36	36	108	297	135	226	3	33	""	""	""	1947:56	29	1.340	66	0.695	3	""	""	""	2	90	3	""
2018	12621	1	465	UNLV	-	Opponent Totals	-	-	-	29	18	76	229	95	228	6	32	""	""	""	1947:56	36	1.663	99	0.733	9	""	""	""	6	70	6	""
2018	12621	1	10411	USC Upstate	-	TEAM	-	-	-	""	""	0	""	""	201	""	1	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	1	10411	USC Upstate	-	Totals	-	-	-	14	9	37	159	73	201	""	32	""	""	""	1388:16	35	2.269	54	0.607	1	""	""	""	1	79	2	""
2018	12621	1	10411	USC Upstate	-	Opponent Totals	-	-	-	35	32	102	185	89	143	""	22	""	""	""	1388:16	14	0.908	59	0.808	5	""	""	""	2	89	2	""
2018	12621	1	536	UTRGV	-	TEAM	-	-	-	""	""	0	""	""	154	""	""	""	4	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	1	536	UTRGV	-	Totals	-	-	-	24	29	77	181	74	154	1	23	""	""	""	1590:00	19	1.075	52	0.732	5	""	""	""	1	63	1	""
2018	12621	1	536	UTRGV	-	Opponent Totals	-	-	-	19	19	57	179	71	195	2	29	""	""	""	1590:00	24	1.358	50	0.676	6	""	""	""	1	60	1	""
2018	12621	1	30024	Utah Valley	-	TEAM	-	-	-	""	""	0	""	""	239	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	30024	Utah Valley	-	Totals	-	-	-	21	19	61	197	75	260	3	36	""	""	""	1667:26	29	1.565	75	0.721	4	""	""	""	1	79	1	""
2018	12621	1	30024	Utah Valley	-	Opponent Totals	-	-	-	29	28	86	214	104	247	2	38	""	""	""	1667:26	21	1.133	54	0.720	3	""	""	""	2	87	2	""
2018	12621	1	740	VCU	-	TEAM	-	-	-	""	""	0	""	""	148	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	740	VCU	-	Totals	-	-	-	41	34	116	268	109	148	1	14	""	""	""	1721:40	22	1.150	58	0.725	8	""	""	2	2	99	2	""
2018	12621	1	740	VCU	-	Opponent Totals	-	-	-	22	16	60	187	80	185	1	31	""	""	""	1721:40	41	2.143	68	0.624	1	""	""	1	2	63	3	""
2018	12621	1	741	VMI	-	TEAM	-	-	-	""	""	0	""	1	173	""	1	""	4	""	""	0	""	5	1.000	""	""	""	""	""	""	""	""
2018	12621	1	741	VMI	-	Totals	-	-	-	5	4	14	81	30	173	1	18	""	""	""	1660:00	79	4.283	140	0.639	1	""	""	""	1	43	1	""
2018	12621	1	741	VMI	-	Opponent Totals	-	-	-	79	75	233	465	219	145	""	10	""	""	""	1660:00	5	0.271	25	0.833	14	""	""	""	4	156	6	""
2018	12621	1	735	Valparaiso	-	TEAM	-	-	-	""	""	0	""	""	201	""	3	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	735	Valparaiso	-	Totals	-	-	-	30	22	82	230	102	213	""	23	""	""	""	1663:49	30	1.623	63	0.677	1	""	""	""	2	53	2	""
2018	12621	1	735	Valparaiso	-	Opponent Totals	-	-	-	30	30	90	223	93	202	""	20	""	""	""	1663:49	30	1.623	72	0.706	4	""	""	""	2	72	3	""
2018	12621	1	738	Vermont	-	TEAM	-	-	-	1	""	2	""	1	275	""	1	""	4	""	""	0	""	3	1.000	""	""	""	""	""	""	""	1
2018	12621	1	738	Vermont	-	Totals	-	-	-	29	23	81	240	106	275	1	31	""	""	""	1744:19	25	1.290	69	0.734	6	""	""	""	4	91	6	""
2018	12621	1	738	Vermont	-	Opponent Totals	-	-	-	25	17	67	197	94	241	3	29	""	""	""	1744:19	29	1.496	77	0.726	3	""	""	""	4	91	4	""
2018	12621	1	739	Villanova	-	TEAM	-	-	-	""	""	0	""	""	182	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	739	Villanova	-	Totals	-	-	-	23	18	64	237	94	203	1	27	""	""	""	1663:11	25	1.353	66	0.725	2	""	""	""	4	88	5	""
2018	12621	1	739	Villanova	-	Opponent Totals	-	-	-	25	22	72	228	91	198	2	28	""	""	""	1663:11	23	1.245	71	0.755	8	""	""	""	4	90	5	""
2018	12621	1	746	Virginia	-	TEAM	-	-	-	1	""	2	""	1	233	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	1
2018	12621	1	746	Virginia	-	Totals	-	-	-	34	23	91	254	96	241	2	32	""	""	""	2034:31	18	0.796	51	0.739	7	""	""	""	5	114	6	""
2018	12621	1	746	Virginia	-	Opponent Totals	-	-	-	18	12	48	200	69	246	5	35	""	""	""	2034:31	34	1.504	62	0.646	6	""	""	""	2	77	2	""
2018	12621	1	742	Virginia Tech	-	TEAM	-	-	-	""	""	0	""	""	222	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	742	Virginia Tech	-	Totals	-	-	-	24	17	65	228	102	243	2	26	""	""	""	1801:10	34	1.699	110	0.764	6	""	""	""	3	87	4	""
2018	12621	1	742	Virginia Tech	-	Opponent Totals	-	-	-	34	42	110	291	144	198	1	19	""	""	""	1801:10	24	1.199	78	0.765	6	""	""	""	""	93	""	""
2018	12621	1	749	Wake Forest	-	TEAM	-	-	-	""	""	0	""	""	260	""	1	""	3	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	749	Wake Forest	-	Totals	-	-	-	58	66	182	376	171	260	1	25	""	""	""	2137:39	13	0.547	37	0.740	13	""	""	""	5	166	5	""
2018	12621	1	749	Wake Forest	-	Opponent Totals	-	-	-	13	8	34	146	50	369	4	52	""	""	""	2137:39	58	2.442	113	0.661	3	""	""	""	1	53	1	""
2018	12621	1	756	Washington	-	TEAM	-	-	-	1	""	2	""	1	231	""	3	""	4	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	1	756	Washington	-	Totals	-	-	-	40	34	114	293	127	231	1	36	""	""	""	1832:29	22	1.081	55	0.714	9	""	""	""	3	138	4	""
2018	12621	1	756	Washington	-	Opponent Totals	-	-	-	22	17	61	217	77	270	2	43	""	""	""	1832:29	40	1.965	87	0.685	2	""	""	""	""	84	1	""
2018	12621	1	768	West Virginia	-	TEAM	-	-	-	""	""	0	""	""	199	""	""	""	4	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	1	768	West Virginia	-	Totals	-	-	-	20	18	58	182	60	199	""	23	""	""	""	1805:00	23	1.147	51	0.689	9	""	""	""	2	81	3	""
2018	12621	1	768	West Virginia	-	Opponent Totals	-	-	-	23	23	69	194	74	246	6	31	""	""	""	1805:00	20	0.997	40	0.667	8	""	""	""	2	91	2	""
2018	12621	1	771	Western Ill.	-	TEAM	-	-	-	1	""	2	""	1	132	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	771	Western Ill.	-	Totals	-	-	-	20	12	52	192	80	159	1	20	""	""	""	1460:00	30	1.849	79	0.725	3	""	""	""	3	74	3	""
2018	12621	1	771	Western Ill.	-	Opponent Totals	-	-	-	30	28	88	227	109	181	3	30	""	""	""	1460:00	20	1.233	60	0.750	6	""	""	""	2	88	2	""
2018	12621	1	774	Western Mich.	-	TEAM	-	-	-	1	""	2	""	1	245	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	774	Western Mich.	-	Totals	-	-	-	39	45	123	329	136	245	2	30	""	""	""	2005:35	16	0.718	46	0.742	14	""	""	""	""	122	1	""
2018	12621	1	774	Western Mich.	-	Opponent Totals	-	-	-	16	19	51	157	62	262	1	41	""	""	""	2005:35	39	1.750	97	0.713	2	""	""	""	2	54	2	""
2018	12621	1	786	William & Mary	-	TEAM	-	-	-	""	""	0	""	""	250	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	786	William & Mary	-	Totals	-	-	-	38	37	113	279	122	250	""	25	""	""	""	1992:52	23	1.039	56	0.709	7	""	""	""	2	106	2	""
2018	12621	1	786	William & Mary	-	Opponent Totals	-	-	-	23	22	68	199	79	214	3	27	""	""	""	1992:52	38	1.716	84	0.689	3	""	""	""	2	105	2	""
2018	12621	1	792	Winthrop	-	TEAM	-	-	-	""	""	0	""	""	182	""	1	""	2	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	1	792	Winthrop	-	Totals	-	-	-	14	15	43	163	67	197	""	29	""	""	""	1579:50	32	1.823	80	0.714	3	""	""	""	1	72	1	""
2018	12621	1	792	Winthrop	-	Opponent Totals	-	-	-	32	28	92	289	112	189	""	20	""	""	""	1579:50	14	0.798	52	0.788	9	""	""	""	2	101	2	""
2018	12621	1	796	Wisconsin	-	TEAM	-	-	-	2	""	4	""	2	157	1	1	""	6	""	""	0	""	7	1.000	""	""	""	""	""	""	""	1
2018	12621	1	796	Wisconsin	-	Totals	-	-	-	45	41	131	268	120	252	2	29	""	""	""	2117:09	27	1.148	101	0.789	8	""	""	""	3	105	3	""
2018	12621	1	796	Wisconsin	-	Opponent Totals	-	-	-	27	22	76	314	128	262	3	31	""	""	""	2117:09	45	1.913	75	0.625	2	""	""	""	2	120	3	""
2018	12621	1	2915	Wofford	-	TEAM	-	-	-	""	""	0	""	""	231	""	1	""	4	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	2915	Wofford	-	Totals	-	-	-	25	18	68	187	85	231	4	28	""	""	""	1710:06	48	2.526	73	0.603	3	""	""	""	4	79	4	""
2018	12621	1	2915	Wofford	-	Opponent Totals	-	-	-	48	43	139	231	121	246	1	32	""	""	""	1710:06	25	1.316	60	0.706	6	""	""	""	5	104	6	""
2018	12621	1	810	Wright St.	-	TEAM	-	-	-	1	""	2	""	1	238	""	1	""	2	""	""	0	""	3	1.000	""	""	""	""	""	""	""	1
2018	12621	1	810	Wright St.	-	Totals	-	-	-	27	23	77	208	88	265	1	37	""	""	""	1673:47	23	1.237	67	0.744	8	""	""	""	2	77	3	""
2018	12621	1	810	Wright St.	-	Opponent Totals	-	-	-	23	24	70	202	90	184	""	20	""	""	""	1673:47	27	1.452	61	0.693	3	""	""	""	""	73	1	""
2018	12621	1	812	Xavier	-	TEAM	-	-	-	""	""	0	""	""	211	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	812	Xavier	-	Totals	-	-	-	37	38	112	263	114	223	1	24	""	""	""	1900:59	26	1.231	54	0.675	6	""	""	""	1	146	2	""
2018	12621	1	812	Xavier	-	Opponent Totals	-	-	-	26	24	76	244	80	219	""	24	""	""	""	1900:59	37	1.752	77	0.675	1	""	""	""	2	77	3	""
2018	12621	1	813	Yale	-	TEAM	-	-	-	""	""	0	""	""	194	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	813	Yale	-	Totals	-	-	-	13	15	41	182	69	194	""	17	""	""	""	1494:11	20	1.205	36	0.643	6	""	""	""	""	79	""	""
2018	12621	1	813	Yale	-	Opponent Totals	-	-	-	20	20	60	155	56	202	""	15	""	""	""	1494:11	13	0.783	56	0.812	6	""	""	""	3	65	4	""
